{'stabilizer.yaw': 130.2550048828125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': 4.456968307495117, 'stabilizer.roll': -64.05655670166016}
{'stabilizer.yaw': 39.09814453125, 'stabilizer.roll': -61.87735366821289, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5368978381156921}
{'stabilizer.yaw': 39.095001220703125, 'stabilizer.roll': -61.874046325683594, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5366560816764832}
{'stabilizer.yaw': 39.08928680419922, 'stabilizer.roll': -61.8742790222168, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5323266983032227}
{'stabilizer.yaw': 39.08354187011719, 'stabilizer.roll': -61.875099182128906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5346789956092834}
{'stabilizer.yaw': 39.080657958984375, 'stabilizer.roll': -61.8701171875, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5364934206008911}
{'stabilizer.yaw': 39.076255798339844, 'stabilizer.roll': -61.87409973144531, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5388161540031433}
{'stabilizer.yaw': 39.071231842041016, 'stabilizer.roll': -61.87589645385742, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5363839268684387}
{'stabilizer.yaw': 39.066078186035156, 'stabilizer.roll': -61.87766647338867, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5355890393257141}
{'stabilizer.yaw': 39.06227493286133, 'stabilizer.roll': -61.879180908203125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5324368476867676}
{'stabilizer.yaw': 39.05406951904297, 'stabilizer.roll': -61.880088806152344, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5325783491134644}
{'stabilizer.yaw': 39.051944732666016, 'stabilizer.roll': -61.87810134887695, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5299973487854004}
{'stabilizer.yaw': 39.04851531982422, 'stabilizer.roll': -61.87682342529297, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5292150378227234}
{'stabilizer.yaw': 39.043670654296875, 'stabilizer.roll': -61.875274658203125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5285604596138}
{'stabilizer.yaw': 39.03971481323242, 'stabilizer.roll': -61.88090896606445, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.528626561164856}
{'stabilizer.yaw': 39.03550338745117, 'stabilizer.roll': -61.879859924316406, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5269904136657715}
{'stabilizer.yaw': 39.03125762939453, 'stabilizer.roll': -61.87936019897461, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.524955153465271}
{'stabilizer.yaw': 39.03028869628906, 'stabilizer.roll': -61.87582778930664, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.525026261806488}
{'stabilizer.yaw': 39.02705764770508, 'stabilizer.roll': -61.87746810913086, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5259798765182495}
{'stabilizer.yaw': 39.02544021606445, 'stabilizer.roll': -61.876956939697266, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.526917576789856}
{'stabilizer.yaw': 39.02371597290039, 'stabilizer.roll': -61.87485885620117, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5271192789077759}
{'stabilizer.yaw': 39.018428802490234, 'stabilizer.roll': -61.87499237060547, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5249814987182617}
{'stabilizer.yaw': 39.010921478271484, 'stabilizer.roll': -61.877071380615234, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5229128003120422}
{'stabilizer.yaw': 39.009796142578125, 'stabilizer.roll': -61.87958526611328, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5250800848007202}
{'stabilizer.yaw': 39.00653839111328, 'stabilizer.roll': -61.87943649291992, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.528169572353363}
{'stabilizer.yaw': 38.9996452331543, 'stabilizer.roll': -61.88018035888672, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5231304168701172}
{'stabilizer.yaw': 38.99851989746094, 'stabilizer.roll': -61.879817962646484, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5268260836601257}
{'stabilizer.yaw': 38.9918098449707, 'stabilizer.roll': -61.87791442871094, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5305856466293335}
{'stabilizer.yaw': 38.98773956298828, 'stabilizer.roll': -61.88029861450195, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5307374596595764}
{'stabilizer.yaw': 38.983375549316406, 'stabilizer.roll': -61.881473541259766, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5281779170036316}
{'stabilizer.yaw': 38.98038101196289, 'stabilizer.roll': -61.88052749633789, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5288683772087097}
{'stabilizer.yaw': 38.97323989868164, 'stabilizer.roll': -61.88131332397461, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5288659930229187}
{'stabilizer.yaw': 38.96772766113281, 'stabilizer.roll': -61.88080978393555, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5296467542648315}
{'stabilizer.yaw': 38.96290588378906, 'stabilizer.roll': -61.883140563964844, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5337833166122437}
{'stabilizer.yaw': 38.95832824707031, 'stabilizer.roll': -61.88112258911133, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5299469828605652}
{'stabilizer.yaw': 38.951385498046875, 'stabilizer.roll': -61.881717681884766, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5309976935386658}
{'stabilizer.yaw': 38.943424224853516, 'stabilizer.roll': -61.8835334777832, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5312294960021973}
{'stabilizer.yaw': 38.93617630004883, 'stabilizer.roll': -61.88545227050781, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5303763747215271}
{'stabilizer.yaw': 38.931053161621094, 'stabilizer.roll': -61.88312530517578, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5319865942001343}
{'stabilizer.yaw': 38.92876434326172, 'stabilizer.roll': -61.88103485107422, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.534494161605835}
{'stabilizer.yaw': 38.92501449584961, 'stabilizer.roll': -61.879459381103516, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5333977341651917}
{'stabilizer.yaw': 38.919857025146484, 'stabilizer.roll': -61.8781623840332, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5348933935165405}
{'stabilizer.yaw': 38.9145393371582, 'stabilizer.roll': -61.87850570678711, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5334664583206177}
{'stabilizer.yaw': 38.90639877319336, 'stabilizer.roll': -61.88005447387695, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5329747200012207}
{'stabilizer.yaw': 38.903900146484375, 'stabilizer.roll': -61.881160736083984, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5330949425697327}
{'stabilizer.yaw': 38.898990631103516, 'stabilizer.roll': -61.882591247558594, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5339187979698181}
{'stabilizer.yaw': 38.89387893676758, 'stabilizer.roll': -61.88328170776367, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5350314378738403}
{'stabilizer.yaw': 38.88957595825195, 'stabilizer.roll': -61.882755279541016, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5343347191810608}
{'stabilizer.yaw': 38.8838996887207, 'stabilizer.roll': -61.881832122802734, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.534265398979187}
{'stabilizer.yaw': 38.88026428222656, 'stabilizer.roll': -61.88418960571289, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5362682342529297}
{'stabilizer.yaw': 38.87796401977539, 'stabilizer.roll': -61.88328170776367, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5346478819847107}
{'stabilizer.yaw': 38.87300491333008, 'stabilizer.roll': -61.88430404663086, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5346757173538208}
{'stabilizer.yaw': 38.867523193359375, 'stabilizer.roll': -61.88322067260742, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5364425778388977}
{'stabilizer.yaw': 38.86107635498047, 'stabilizer.roll': -61.88319396972656, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5370543003082275}
{'stabilizer.yaw': 38.85728454589844, 'stabilizer.roll': -61.88731002807617, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5350262522697449}
{'stabilizer.yaw': 38.84962844848633, 'stabilizer.roll': -61.88572692871094, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5359993577003479}
{'stabilizer.yaw': 38.846858978271484, 'stabilizer.roll': -61.88723373413086, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5400246977806091}
{'stabilizer.yaw': 38.83942413330078, 'stabilizer.roll': -61.886924743652344, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5396589040756226}
{'stabilizer.yaw': 38.83203125, 'stabilizer.roll': -61.88798141479492, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5360869765281677}
{'stabilizer.yaw': 38.82667922973633, 'stabilizer.roll': -61.888671875, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.536868155002594}
{'stabilizer.yaw': 38.82487106323242, 'stabilizer.roll': -61.8885612487793, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5358493328094482}
{'stabilizer.yaw': 38.82122039794922, 'stabilizer.roll': -61.88529586791992, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5338984131813049}
{'stabilizer.yaw': 38.81764221191406, 'stabilizer.roll': -61.88504409790039, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5341478586196899}
{'stabilizer.yaw': 38.810428619384766, 'stabilizer.roll': -61.884803771972656, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5325747132301331}
{'stabilizer.yaw': 38.80754470825195, 'stabilizer.roll': -61.888240814208984, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.532135546207428}
{'stabilizer.yaw': 38.8026123046875, 'stabilizer.roll': -61.88703918457031, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5298463106155396}
{'stabilizer.yaw': 38.799156188964844, 'stabilizer.roll': -61.887306213378906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5281955599784851}
{'stabilizer.yaw': 38.79371643066406, 'stabilizer.roll': -61.886314392089844, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5257871747016907}
{'stabilizer.yaw': 38.791709899902344, 'stabilizer.roll': -61.882755279541016, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5246612429618835}
{'stabilizer.yaw': 38.789302825927734, 'stabilizer.roll': -61.881309509277344, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5243880748748779}
{'stabilizer.yaw': 38.782249450683594, 'stabilizer.roll': -61.88323974609375, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5225121974945068}
{'stabilizer.yaw': 38.77693176269531, 'stabilizer.roll': -61.88212966918945, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5239150524139404}
{'stabilizer.yaw': 38.77277374267578, 'stabilizer.roll': -61.88068771362305, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5269584655761719}
{'stabilizer.yaw': 38.767459869384766, 'stabilizer.roll': -61.88136291503906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5256298184394836}
{'stabilizer.yaw': 38.76591491699219, 'stabilizer.roll': -61.87969970703125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5277715921401978}
{'stabilizer.yaw': 38.760231018066406, 'stabilizer.roll': -61.8809928894043, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5276339054107666}
{'stabilizer.yaw': 38.75788879394531, 'stabilizer.roll': -61.879981994628906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5286576747894287}
{'stabilizer.yaw': 38.752803802490234, 'stabilizer.roll': -61.8804931640625, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5307499766349792}
{'stabilizer.yaw': 38.749549865722656, 'stabilizer.roll': -61.87998580932617, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.530540943145752}
{'stabilizer.yaw': 38.74458312988281, 'stabilizer.roll': -61.88031768798828, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5308067202568054}
{'stabilizer.yaw': 38.74065399169922, 'stabilizer.roll': -61.88146209716797, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5296931266784668}
{'stabilizer.yaw': 38.73653030395508, 'stabilizer.roll': -61.87882614135742, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5292355418205261}
{'stabilizer.yaw': 38.73398971557617, 'stabilizer.roll': -61.87937927246094, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5287860035896301}
{'stabilizer.yaw': 38.727317810058594, 'stabilizer.roll': -61.88018798828125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5306792855262756}
{'stabilizer.yaw': 38.721065521240234, 'stabilizer.roll': -61.878334045410156, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5260469913482666}
{'stabilizer.yaw': 38.715911865234375, 'stabilizer.roll': -61.8776741027832, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5264897346496582}
{'stabilizer.yaw': 38.70918273925781, 'stabilizer.roll': -61.8796501159668, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5251257419586182}
{'stabilizer.yaw': 38.705116271972656, 'stabilizer.roll': -61.87944793701172, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5260442495346069}
{'stabilizer.yaw': 38.69900131225586, 'stabilizer.roll': -61.87917709350586, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5243859887123108}
{'stabilizer.yaw': 38.695640563964844, 'stabilizer.roll': -61.881595611572266, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5241996645927429}
{'stabilizer.yaw': 38.69096374511719, 'stabilizer.roll': -61.88048553466797, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5235604643821716}
{'stabilizer.yaw': 38.686580657958984, 'stabilizer.roll': -61.88253402709961, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5270172953605652}
{'stabilizer.yaw': 38.68381881713867, 'stabilizer.roll': -61.881080627441406, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5286678075790405}
{'stabilizer.yaw': 38.67823791503906, 'stabilizer.roll': -61.876731872558594, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5271881222724915}
{'stabilizer.yaw': 38.673641204833984, 'stabilizer.roll': -61.87641525268555, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5269773602485657}
{'stabilizer.yaw': 38.67033386230469, 'stabilizer.roll': -61.87683868408203, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5270669460296631}
{'stabilizer.yaw': 38.6623420715332, 'stabilizer.roll': -61.87675857543945, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.529393196105957}
{'stabilizer.yaw': 38.659912109375, 'stabilizer.roll': -61.875343322753906, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5285053849220276}
{'stabilizer.yaw': 38.6629753112793, 'stabilizer.roll': -61.872283935546875, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5308669805526733}
{'stabilizer.yaw': 38.655731201171875, 'stabilizer.roll': -61.874900817871094, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5332934856414795}
{'stabilizer.yaw': 38.6513671875, 'stabilizer.roll': -61.87167739868164, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5329781770706177}
{'stabilizer.yaw': 38.65174102783203, 'stabilizer.roll': -61.8730354309082, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5358927249908447}
{'stabilizer.yaw': 38.646766662597656, 'stabilizer.roll': -61.87440490722656, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.535717248916626}
{'stabilizer.yaw': 38.64118576049805, 'stabilizer.roll': -61.87349319458008, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5368298292160034}
{'stabilizer.yaw': 38.6402587890625, 'stabilizer.roll': -61.87278747558594, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5381473302841187}
{'stabilizer.yaw': 38.63790512084961, 'stabilizer.roll': -61.86991500854492, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5397725105285645}
{'stabilizer.yaw': 38.63174057006836, 'stabilizer.roll': -61.87033462524414, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5374135971069336}
{'stabilizer.yaw': 38.62821578979492, 'stabilizer.roll': -61.869712829589844, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5410780310630798}
{'stabilizer.yaw': 38.62313461303711, 'stabilizer.roll': -61.870635986328125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5393198728561401}
{'stabilizer.yaw': 38.62123489379883, 'stabilizer.roll': -61.87051010131836, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5379834175109863}
{'stabilizer.yaw': 38.61805725097656, 'stabilizer.roll': -61.86830139160156, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5371061563491821}
{'stabilizer.yaw': 38.614139556884766, 'stabilizer.roll': -61.87139129638672, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5397989153862}
{'stabilizer.yaw': 38.60893630981445, 'stabilizer.roll': -61.87277603149414, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5418110489845276}
{'stabilizer.yaw': 38.60379409790039, 'stabilizer.roll': -61.873512268066406, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5436887145042419}
{'stabilizer.yaw': 38.59710693359375, 'stabilizer.roll': -61.87260055541992, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5433375239372253}
{'stabilizer.yaw': 38.59163284301758, 'stabilizer.roll': -61.87282180786133, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5451971292495728}
{'stabilizer.yaw': 38.586307525634766, 'stabilizer.roll': -61.87260055541992, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.542634904384613}
{'stabilizer.yaw': 38.583534240722656, 'stabilizer.roll': -61.8704833984375, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5426751971244812}
{'stabilizer.yaw': 38.578582763671875, 'stabilizer.roll': -61.872100830078125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5421203970909119}
{'stabilizer.yaw': 38.574310302734375, 'stabilizer.roll': -61.87270736694336, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5412970185279846}
{'stabilizer.yaw': 38.56998825073242, 'stabilizer.roll': -61.87370681762695, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.541643500328064}
{'stabilizer.yaw': 38.56440353393555, 'stabilizer.roll': -61.87500762939453, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5409823656082153}
{'stabilizer.yaw': 38.56001281738281, 'stabilizer.roll': -61.87422561645508, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5395290851593018}
{'stabilizer.yaw': 38.55527114868164, 'stabilizer.roll': -61.872318267822266, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5428450703620911}
{'stabilizer.yaw': 38.545719146728516, 'stabilizer.roll': -61.87334442138672, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5429368019104004}
{'stabilizer.yaw': 38.54057312011719, 'stabilizer.roll': -61.87782669067383, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5430411696434021}
{'stabilizer.yaw': 38.53462600708008, 'stabilizer.roll': -61.87464904785156, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5407158732414246}
{'stabilizer.yaw': 38.531044006347656, 'stabilizer.roll': -61.87637710571289, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5390622615814209}
{'stabilizer.yaw': 38.523258209228516, 'stabilizer.roll': -61.87882614135742, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5347750186920166}
{'stabilizer.yaw': 38.51692199707031, 'stabilizer.roll': -61.877967834472656, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5351773500442505}
{'stabilizer.yaw': 38.512245178222656, 'stabilizer.roll': -61.88181686401367, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5338771939277649}
{'stabilizer.yaw': 38.50853729248047, 'stabilizer.roll': -61.88547897338867, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5374199151992798}
{'stabilizer.yaw': 38.50230407714844, 'stabilizer.roll': -61.88749694824219, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5348750352859497}
{'stabilizer.yaw': 38.49809646606445, 'stabilizer.roll': -61.8860969543457, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5350188612937927}
{'stabilizer.yaw': 38.4937629699707, 'stabilizer.roll': -61.887535095214844, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5374424457550049}
{'stabilizer.yaw': 38.48442840576172, 'stabilizer.roll': -61.89042663574219, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5375369191169739}
{'stabilizer.yaw': 38.477500915527344, 'stabilizer.roll': -61.892120361328125, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5426459908485413}
{'stabilizer.yaw': 38.470664978027344, 'stabilizer.roll': -61.894161224365234, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.543495237827301}
{'stabilizer.yaw': 38.4624137878418, 'stabilizer.roll': -61.8896369934082, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.542917788028717}
{'stabilizer.yaw': 38.456172943115234, 'stabilizer.roll': -61.88667678833008, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5431804656982422}
{'stabilizer.yaw': 38.447731018066406, 'stabilizer.roll': -61.88747787475586, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5429633855819702}
{'stabilizer.yaw': 38.44150161743164, 'stabilizer.roll': -61.893550872802734, 'stabilizer.thrust': 0.0, 'stabilizer.pitch': -0.5426862239837646}
